scenario,method,n_train,eta,delta,lambda,true_value,true_regret,q05_value,cvar10_value,emp_nominal_value,emp_robust_value,emp_true_value,gamma_u,match_rate,selected_u_raw,hotspot_treat1_rate,lcb,coverage,gap,epsilon,kl_to_prior,rep_seed,replication
S2,pac_robust_gibbs,500,3.0,0.1,nan,0.574717168939956,-0.0009153513960123982,0.3475306468029163,0.32861287946406076,0.7353251021137882,0.6351957218768638,0.6354843553308748,0.10012938023692448,0.45600157373414973,0.219581216391371,0.11830570761033272,-1.2572161303791223,1.0,1.8319332993190782,0.19999999999999996,2.9209705838015263,1877553193,6
S2,pac_robust_gibbs,500,3.0,0.05,nan,0.574717168939956,-0.0009153513960123982,0.3475306468029163,0.32861287946406076,0.7353251021137882,0.6351957218768638,0.6354843553308748,0.10012938023692448,0.45600157373414973,0.219581216391371,0.11830570761033272,-1.2595266209809886,1.0,1.8342437899209445,0.19999999999999996,2.9209705838015263,1877553193,6
S2,owl_standard,500,nan,nan,0.001,0.5037522278846963,0.037277789417565876,0.3855543403108537,0.37942677903592115,0.7732679580460753,0.5419743882287734,0.5430288921640091,0.23129356981730184,0.53,0.43640296191943573,0.48565,nan,nan,nan,0.19999999999999996,,690150400,7
S2,owl_clipped,500,nan,nan,1.0,0.5089206399915889,0.032109377310673315,0.3639791565759244,0.33941759290786416,0.7643487928904314,0.5514033218089057,0.5524578257441415,0.2129454710815257,0.538,0.3958094258020909,0.4452,nan,nan,nan,0.19999999999999996,,690150400,7
S2,owl_robust_map,500,nan,nan,0.001,0.5463289724677068,-0.005298955165444652,0.3664598253669656,0.3439557349412485,0.764419773114259,0.595575920107156,0.5966304240423916,0.168843853007103,0.5,0.33768770601420467,0.29405,nan,nan,nan,0.19999999999999996,,690150400,7
S2,oracle_true_owl,500,nan,nan,1.0,0.5410300173022622,0.0,0.35307272703100456,0.32914895620481943,0.7239504469323527,0.562365618308332,0.5634201222435676,0.1615848286240207,0.492,0.328424448422805,0.2952,nan,nan,nan,0.19999999999999996,,690150400,7
S2,pac_nominal_gibbs,500,0.3,nan,nan,0.5171564253712966,0.02387359193096561,0.40111996008385603,0.3907409332591967,0.7521309620483824,0.5537121078257987,0.5547216304511579,0.19841885422258365,0.5211473609196619,0.38073464264010803,0.39687252604935547,nan,nan,nan,0.19999999999999996,1.173607302051731,690150400,7
S2,pac_robust_gibbs,500,0.3,0.2,nan,0.5259750115890083,0.01505500571325391,0.3974982374874642,0.3840245105952534,0.7218388127579007,0.5525396521163282,0.5534348531304305,0.16929916064157272,0.5050786661247885,0.335193648032134,0.32009837918798945,0.2879465211848887,1.0,0.23802849040411955,0.19999999999999996,0.7033560155090751,690150400,7
S2,pac_robust_gibbs,500,0.3,0.1,nan,0.5259750115890083,0.01505500571325391,0.3974982374874642,0.3840245105952534,0.7218388127579007,0.5525396521163282,0.5534348531304305,0.16929916064157272,0.5050786661247885,0.335193648032134,0.32009837918798945,0.26484161516622384,1.0,0.26113339642278444,0.19999999999999996,0.7033560155090751,690150400,7
S2,pac_robust_gibbs,500,0.3,0.05,nan,0.5259750115890083,0.01505500571325391,0.3974982374874642,0.3840245105952534,0.7218388127579007,0.5525396521163282,0.5534348531304305,0.16929916064157272,0.5050786661247885,0.335193648032134,0.32009837918798945,0.24173670914755901,1.0,0.28423830244144926,0.19999999999999996,0.7033560155090751,690150400,7
S2,pac_nominal_gibbs,500,1.0,nan,nan,0.5149024220104648,0.026127595291797423,0.3990864630583292,0.3915312934465442,0.7685820946630451,0.556765580585986,0.5578199957026446,0.21181651407705904,0.5253941339794788,0.403157363925444,0.43036773969716724,nan,nan,nan,0.19999999999999996,1.8974535216590225,690150400,7
S2,pac_robust_gibbs,500,1.0,0.2,nan,0.5454129534912754,-0.004382936189013198,0.36782238573388154,0.34577007571242946,0.7638245066156254,0.5942053025970556,0.5952570342652036,0.16961920401856975,0.5006517891088533,0.33879675996062386,0.2969900557099926,-0.0748786310848778,1.0,0.6202915845761532,0.19999999999999996,2.798955455759176,690150400,7
S2,pac_robust_gibbs,500,1.0,0.1,nan,0.5454129534912754,-0.004382936189013198,0.36782238573388154,0.34577007571242946,0.7638245066156254,0.5942053025970556,0.5952570342652036,0.16961920401856975,0.5006517891088533,0.33879675996062386,0.2969900557099926,-0.08181010289047719,1.0,0.6272230563817526,0.19999999999999996,2.798955455759176,690150400,7
S2,pac_robust_gibbs,500,1.0,0.05,nan,0.5454129534912754,-0.004382936189013198,0.36782238573388154,0.34577007571242946,0.7638245066156254,0.5942053025970556,0.5952570342652036,0.16961920401856975,0.5006517891088533,0.33879675996062386,0.2969900557099926,-0.08874157469607669,1.0,0.6341545281873521,0.19999999999999996,2.798955455759176,690150400,7
S2,pac_nominal_gibbs,500,3.0,nan,nan,0.507035912169127,0.033994105133135166,0.3982160417444629,0.39196823838567646,0.7719482629257288,0.5463456815301246,0.5474001854653229,0.2256025813956042,0.5286318999606473,0.42676687012720527,0.4694765421207281,nan,nan,nan,0.19999999999999996,2.522279847250082,690150400,7
S2,pac_robust_gibbs,500,3.0,0.2,nan,0.5463288861596426,-0.005298868857380401,0.3664598482373622,0.34395584668376056,0.7644197698674865,0.5955758156461746,0.5966303195554861,0.16884395422131207,0.5000000847953798,0.33768785117388356,0.29405034675051694,-1.2946650995640585,1.0,1.840993985723701,0.19999999999999996,2.962836650635628,690150400,7
S2,pac_robust_gibbs,500,3.0,0.1,nan,0.5463288861596426,-0.005298868857380401,0.3664598482373622,0.34395584668376056,0.7644197698674865,0.5955758156461746,0.5966303195554861,0.16884395422131207,0.5000000847953798,0.33768785117388356,0.29405034675051694,-1.2969755901659252,1.0,1.8433044763255677,0.19999999999999996,2.962836650635628,690150400,7
S2,pac_robust_gibbs,500,3.0,0.05,nan,0.5463288861596426,-0.005298868857380401,0.3664598482373622,0.34395584668376056,0.7644197698674865,0.5955758156461746,0.5966303195554861,0.16884395422131207,0.5000000847953798,0.33768785117388356,0.29405034675051694,-1.2992860807677915,1.0,1.845614966927434,0.19999999999999996,2.962836650635628,690150400,7
S2,owl_standard,500,nan,nan,0.001,0.5346875634720681,0.023786314882516146,0.35594488467937063,0.33131602863636195,0.7935513023547005,0.6212115600344505,0.62238477829877,0.17233974232024987,0.506,0.34059237612697474,0.34945,nan,nan,nan,0.19999999999999996,,3576325619,8
S2,owl_clipped,500,nan,nan,1.0,0.5255110126034525,0.03296286575113183,0.3168683400072341,0.2986808810012485,0.7874955400958233,0.6168161108308533,0.6179893290951728,0.17067942926497007,0.53,0.3220366589905083,0.34685,nan,nan,nan,0.19999999999999996,,3576325619,8
S2,owl_robust_map,500,nan,nan,0.001,0.5591244679936521,-0.0006505896390678334,0.32501543450954073,0.3096326591931883,0.7653317317952705,0.6434068158115046,0.6442863486423825,0.1219249159837657,0.47,0.25941471485907486,0.20985,nan,nan,nan,0.19999999999999996,,3576325619,8
S2,oracle_true_owl,500,nan,nan,0.001,0.5584738783545843,0.0,0.3245876511223129,0.3093570307617134,0.767782608135879,0.6453467869319739,0.6462263197628516,0.12243582120390516,0.472,0.259397926279459,0.21305,nan,nan,nan,0.19999999999999996,,3576325619,8
S2,pac_nominal_gibbs,500,0.3,nan,nan,0.5293170971564541,0.029156781198130144,0.3688342847934042,0.3505512724638044,0.7660696437694148,0.607653194667714,0.6087207455569905,0.15841644910170086,0.5108929222262432,0.31007759593026285,0.3183357218400439,nan,nan,nan,0.19999999999999996,0.9274240708512917,3576325619,8
S2,pac_robust_gibbs,500,0.3,0.2,nan,0.535804137849668,0.022669740504916325,0.37106082174009736,0.3559576309039071,0.7493693457729879,0.6082591928059401,0.6092188863406347,0.14111015296704776,0.4938161782792782,0.28575441464625767,0.2746910664675638,0.34376966833664496,1.0,0.192034469513023,0.19999999999999996,0.7002478216447496,3576325619,8
S2,pac_robust_gibbs,500,0.3,0.1,nan,0.535804137849668,0.022669740504916325,0.37106082174009736,0.3559576309039071,0.7493693457729879,0.6082591928059401,0.6092188863406347,0.14111015296704776,0.4938161782792782,0.28575441464625767,0.2746910664675638,0.3206647623179801,1.0,0.21513937553168788,0.19999999999999996,0.7002478216447496,3576325619,8
S2,pac_robust_gibbs,500,0.3,0.05,nan,0.535804137849668,0.022669740504916325,0.37106082174009736,0.3559576309039071,0.7493693457729879,0.6082591928059401,0.6092188863406347,0.14111015296704776,0.4938161782792782,0.28575441464625767,0.2746910664675638,0.29755985629931525,1.0,0.2382442815503527,0.19999999999999996,0.7002478216447496,3576325619,8
S2,pac_nominal_gibbs,500,1.0,nan,nan,0.5314687635728995,0.02700511478168477,0.3594958376617289,0.3361712702547348,0.7893710137473628,0.6195088207891212,0.6206681445688983,0.16986219295824173,0.5149319356690808,0.3298730981552529,0.3434771892857172,nan,nan,nan,0.19999999999999996,2.0599468701347785,3576325619,8
S2,pac_robust_gibbs,500,1.0,0.2,nan,0.5539448099888111,0.004529068365773159,0.34014690528785574,0.32253604365787114,0.7681302593483679,0.6383077553668108,0.6392334923987147,0.12982250398155715,0.47725610203102997,0.272018531411288,0.23248536527614524,-0.02569156739811773,1.0,0.5796363773869289,0.19999999999999996,2.2904943640586763,3576325619,8
S2,pac_robust_gibbs,500,1.0,0.1,nan,0.5539448099888111,0.004529068365773159,0.34014690528785574,0.32253604365787114,0.7681302593483679,0.6383077553668108,0.6392334923987147,0.12982250398155715,0.47725610203102997,0.272018531411288,0.23248536527614524,-0.03262303920371712,1.0,0.5865678491925282,0.19999999999999996,2.2904943640586763,3576325619,8
S2,pac_robust_gibbs,500,1.0,0.05,nan,0.5539448099888111,0.004529068365773159,0.34014690528785574,0.32253604365787114,0.7681302593483679,0.6383077553668108,0.6392334923987147,0.12982250398155715,0.47725610203102997,0.272018531411288,0.23248536527614524,-0.039554511009316506,1.0,0.5934993209981276,0.19999999999999996,2.2904943640586763,3576325619,8
S2,pac_nominal_gibbs,500,3.0,nan,nan,0.5330789128644695,0.025394965490114774,0.35873662808167306,0.33417653683589255,0.7924809328455196,0.6204416952732718,0.6216148495995221,0.17203923757224768,0.5102117053411226,0.33719186716271676,0.34896859696854715,nan,nan,nan,0.19999999999999996,2.5610904501433134,3576325619,8
S2,pac_robust_gibbs,500,3.0,0.2,nan,0.5590764751279755,-0.0006025967733912507,0.3250572857433713,0.3097641580883639,0.765372004803939,0.6433633647409848,0.6442433982551365,0.12200864006295414,0.47006897540170905,0.2595547599343014,0.21008483490598628,-1.2469940698031468,1.0,1.8060705449311223,0.19999999999999996,2.9977924508050835,3576325619,8
S2,pac_robust_gibbs,500,3.0,0.1,nan,0.5590764751279755,-0.0006025967733912507,0.3250572857433713,0.3097641580883639,0.765372004803939,0.6433633647409848,0.6442433982551365,0.12200864006295414,0.47006897540170905,0.2595547599343014,0.21008483490598628,-1.249304560405013,1.0,1.8083810355329886,0.19999999999999996,2.9977924508050835,3576325619,8
S2,pac_robust_gibbs,500,3.0,0.05,nan,0.5590764751279755,-0.0006025967733912507,0.3250572857433713,0.3097641580883639,0.765372004803939,0.6433633647409848,0.6442433982551365,0.12200864006295414,0.47006897540170905,0.2595547599343014,0.21008483490598628,-1.2516150510068795,1.0,1.810691526134855,0.19999999999999996,2.9977924508050835,3576325619,8
S2,owl_standard,500,nan,nan,0.001,0.5095221879842647,0.029946277429282908,0.36187717409992687,0.3304948104561341,0.7623721157704161,0.5723249912667645,0.5733244853990698,0.19004712450365147,0.538,0.353247443315336,0.4062,nan,nan,nan,0.19999999999999996,,2704817078,9
S2,owl_clipped,500,nan,nan,0.001,0.5095221879842647,0.029946277429282908,0.36187717409992687,0.3304948104561341,0.7623721157704161,0.5723249912667645,0.5733244853990698,0.19004712450365147,0.538,0.353247443315336,0.4062,nan,nan,nan,0.19999999999999996,,2704817078,9
S2,owl_robust_map,500,nan,nan,0.001,0.5397589081627187,-0.0002904427491710049,0.3098776915816803,0.29116129919688094,0.7628943393405198,0.6292063240831031,0.6296046601400446,0.13368801525741664,0.526,0.25415972482398497,0.21325,nan,nan,nan,0.19999999999999996,,2704817078,9
S2,oracle_true_owl,500,nan,nan,0.001,0.5394684654135476,0.0,0.31002536406045383,0.2913607148576531,0.7619401708199607,0.6282694836005053,0.6286678196574467,0.13367068721945555,0.526,0.25412678178603615,0.21505,nan,nan,nan,0.19999999999999996,,2704817078,9
S2,pac_nominal_gibbs,500,0.3,nan,nan,0.5160690509562461,0.023399414457301537,0.38498926399123556,0.36127965722218086,0.7412031261696557,0.5783030759747185,0.5790622001103699,0.16290005019493708,0.532879792969402,0.3056975557042565,0.32582893793296636,nan,nan,nan,0.19999999999999996,0.7311125950642386,2704817078,9
S2,pac_robust_gibbs,500,0.3,0.2,nan,0.5249816576948307,0.01448680771871691,0.365688046096805,0.3507840758597138,0.7303109790263943,0.588052040152896,0.5886005995814082,0.1422589388734983,0.5239689004713973,0.27150263831596133,0.2626856685132738,0.32334744726155823,1.0,0.2016342104332725,0.19999999999999996,0.706699874306029,2704817078,9
S2,pac_robust_gibbs,500,0.3,0.1,nan,0.5249816576948307,0.01448680771871691,0.365688046096805,0.3507840758597138,0.7303109790263943,0.588052040152896,0.5886005995814082,0.1422589388734983,0.5239689004713973,0.27150263831596133,0.2626856685132738,0.30024254124289335,1.0,0.2247391164519374,0.19999999999999996,0.706699874306029,2704817078,9
S2,pac_robust_gibbs,500,0.3,0.05,nan,0.5249816576948307,0.01448680771871691,0.365688046096805,0.3507840758597138,0.7303109790263943,0.588052040152896,0.5886005995814082,0.1422589388734983,0.5239689004713973,0.27150263831596133,0.2626856685132738,0.2771376352242285,1.0,0.24784402247060222,0.19999999999999996,0.706699874306029,2704817078,9
S2,pac_nominal_gibbs,500,1.0,nan,nan,0.5197351496296029,0.01973331578394477,0.3775783413471572,0.35299445016201014,0.7649187917300528,0.5954830073552271,0.5962976671208974,0.16943578437482593,0.5342105381091283,0.3171704268031736,0.3351805788439462,nan,nan,nan,0.19999999999999996,1.8832729711625917,2704817078,9
S2,pac_robust_gibbs,500,1.0,0.2,nan,0.5390707665939988,0.0003976988195488751,0.3158317580901387,0.29693790470390447,0.7615969738118501,0.6274138288593217,0.6278224958133706,0.13418314495252842,0.5255127783660073,0.2553375492975596,0.21605508073722984,-0.04049777888104211,1.0,0.5795685454750409,0.19999999999999996,2.681722861602227,2704817078,9
S2,pac_robust_gibbs,500,1.0,0.1,nan,0.5390707665939988,0.0003976988195488751,0.3158317580901387,0.29693790470390447,0.7615969738118501,0.6274138288593217,0.6278224958133706,0.13418314495252842,0.5255127783660073,0.2553375492975596,0.21605508073722984,-0.04742925068664161,1.0,0.5865000172806404,0.19999999999999996,2.681722861602227,2704817078,9
S2,pac_robust_gibbs,500,1.0,0.05,nan,0.5390707665939988,0.0003976988195488751,0.3158317580901387,0.29693790470390447,0.7615969738118501,0.6274138288593217,0.6278224958133706,0.13418314495252842,0.5255127783660073,0.2553375492975596,0.21605508073722984,-0.054360722492241,1.0,0.5934314890862398,0.19999999999999996,2.681722861602227,2704817078,9
S2,pac_nominal_gibbs,500,3.0,nan,nan,0.5181143934268384,0.021354071986709244,0.3481378760406636,0.32337465272307747,0.7754533447072594,0.6067788029609718,0.607709467937923,0.16867454174628752,0.5355605650736381,0.3149495178441575,0.32975234935365344,nan,nan,nan,0.19999999999999996,3.9412972369634303,2704817078,9
S2,pac_robust_gibbs,500,3.0,0.2,nan,0.5397511479847547,-0.0002826825712070047,0.30988812111558733,0.29121633133523506,0.7628979916510942,0.6291984131593801,0.629596940656189,0.13369957849171418,0.5260025303064058,0.25418048543194516,0.2132896216406063,-1.2608663236646183,1.0,1.8006174716493728,0.19999999999999996,2.9099831347651772,2704817078,9
S2,pac_robust_gibbs,500,3.0,0.1,nan,0.5397511479847547,-0.0002826825712070047,0.30988812111558733,0.29121633133523506,0.7628979916510942,0.6291984131593801,0.629596940656189,0.13369957849171418,0.5260025303064058,0.25418048543194516,0.2132896216406063,-1.263176814266485,1.0,1.8029279622512395,0.19999999999999996,2.9099831347651772,2704817078,9
S2,pac_robust_gibbs,500,3.0,0.05,nan,0.5397511479847547,-0.0002826825712070047,0.30988812111558733,0.29121633133523506,0.7628979916510942,0.6291984131593801,0.629596940656189,0.13369957849171418,0.5260025303064058,0.25418048543194516,0.2132896216406063,-1.2654873048683513,1.0,1.8052384528531058,0.19999999999999996,2.9099831347651772,2704817078,9
S2,owl_standard,500,nan,nan,1.0,0.5359610165222015,0.028757109186742902,0.3133822378577404,0.3001842315381225,0.8664017557197338,0.688717136743239,0.6913308773605386,0.17768461897649476,0.546,0.325429705085154,0.29675,nan,nan,nan,0.19999999999999996,,3007615710,10
S2,owl_clipped,500,nan,nan,0.1,0.5483442258000596,0.016373899908884826,0.36041084107621146,0.33640696368808354,0.8754239351350033,0.7003968419991033,0.7030105826164029,0.17502709313590004,0.534,0.3277660920147928,0.28135,nan,nan,nan,0.19999999999999996,,3007615710,10
S2,owl_robust_map,500,nan,nan,0.01,0.566532908793115,-0.0018147830841706014,0.325266610655206,0.3113653860792725,0.8317527467969582,0.7051577238432734,0.7069248819567788,0.12659502295368488,0.5,0.25319004590736877,0.14635,nan,nan,nan,0.19999999999999996,,3007615710,10
S2,oracle_true_owl,500,nan,nan,0.1,0.5647181257089444,0.0,0.3175109107261394,0.3053226801969548,0.8284203660991022,0.7031758153759132,0.7049429734894186,0.12524455072318907,0.502,0.249491136898782,0.14305,nan,nan,nan,0.19999999999999996,,3007615710,10
S2,pac_nominal_gibbs,500,0.3,nan,nan,0.54277260670656,0.021945519002384395,0.3605443716342237,0.34112577114649817,0.8557793828357318,0.6879314479611995,0.6903810656053254,0.1678479348745324,0.5336040177343601,0.3145552306506249,0.2694585637298689,nan,nan,nan,0.19999999999999996,1.4876309742616842,3007615710,10
S2,pac_robust_gibbs,500,0.3,0.2,nan,0.5468777715535532,0.017840354155391203,0.3657442212097418,0.3487717271968136,0.8333365432847718,0.6822461037550122,0.6843413116576297,0.1510904395297596,0.519405676382273,0.2908910056242035,0.2289228257707443,0.4044313434539575,1.0,0.14244642809959573,0.19999999999999996,1.1000048965975313,3007615710,10
S2,pac_robust_gibbs,500,0.3,0.1,nan,0.5468777715535532,0.017840354155391203,0.3657442212097418,0.3487717271968136,0.8333365432847718,0.6822461037550122,0.6843413116576297,0.1510904395297596,0.519405676382273,0.2908910056242035,0.2289228257707443,0.38132643743529265,1.0,0.16555133411826056,0.19999999999999996,1.1000048965975313,3007615710,10
S2,pac_robust_gibbs,500,0.3,0.05,nan,0.5468777715535532,0.017840354155391203,0.3657442212097418,0.3487717271968136,0.8333365432847718,0.6822461037550122,0.6843413116576297,0.1510904395297596,0.519405676382273,0.2908910056242035,0.2289228257707443,0.3582215314166278,1.0,0.1886562401369254,0.19999999999999996,1.1000048965975313,3007615710,10
S2,pac_nominal_gibbs,500,1.0,nan,nan,0.5442639833878524,0.020454142321091995,0.3620178743008586,0.3380201649368168,0.8719629900603929,0.696427790076176,0.6990345440845956,0.1755351999842171,0.5378102078082461,0.32638874724892303,0.28549347026502714,nan,nan,nan,0.19999999999999996,2.2222965629307514,3007615710,10
S2,pac_robust_gibbs,500,1.0,0.2,nan,0.5560996482604006,0.008618477448543826,0.35589032466840015,0.33656884049314695,0.8507206949253386,0.7008915603614303,0.703048304904791,0.14982913456390826,0.5175171700703463,0.2895152919149356,0.21264417507317754,0.04013747954734448,1.0,0.5159621687130561,0.19999999999999996,1.9659701689744498,3007615710,10
S2,pac_robust_gibbs,500,1.0,0.1,nan,0.5560996482604006,0.008618477448543826,0.35589032466840015,0.33656884049314695,0.8507206949253386,0.7008915603614303,0.703048304904791,0.14982913456390826,0.5175171700703463,0.2895152919149356,0.21264417507317754,0.03320600774174498,1.0,0.5228936405186556,0.19999999999999996,1.9659701689744498,3007615710,10
S2,pac_robust_gibbs,500,1.0,0.05,nan,0.5560996482604006,0.008618477448543826,0.35589032466840015,0.33656884049314695,0.8507206949253386,0.7008915603614303,0.703048304904791,0.14982913456390826,0.5175171700703463,0.2895152919149356,0.21264417507317754,0.026274535936145482,1.0,0.5298251123242551,0.19999999999999996,1.9659701689744498,3007615710,10
S2,pac_nominal_gibbs,500,3.0,nan,nan,0.5473712328457004,0.01734689286324398,0.3614230636580509,0.337507337181116,0.8747149278082664,0.6994791029366605,0.7020928420427004,0.175235824871606,0.5349428532288321,0.32757858865467415,0.282559831942962,nan,nan,nan,0.19999999999999996,2.700481465282446,3007615710,10
S2,pac_robust_gibbs,500,3.0,0.2,nan,0.5626214546226421,0.002096671086302293,0.34062626265472873,0.3248954012649291,0.8408419738815981,0.7040674799967945,0.7060121779699178,0.1367744938848034,0.507223986320001,0.2696530479110931,0.1747875671338051,-1.1846198042057432,1.0,1.7472412588283852,0.19999999999999996,2.4967473483269007,3007615710,10
S2,pac_robust_gibbs,500,3.0,0.1,nan,0.5626214546226421,0.002096671086302293,0.34062626265472873,0.3248954012649291,0.8408419738815981,0.7040674799967945,0.7060121779699178,0.1367744938848034,0.507223986320001,0.2696530479110931,0.1747875671338051,-1.1869302948076095,1.0,1.7495517494302515,0.19999999999999996,2.4967473483269007,3007615710,10
S2,pac_robust_gibbs,500,3.0,0.05,nan,0.5626214546226421,0.002096671086302293,0.34062626265472873,0.3248954012649291,0.8408419738815981,0.7040674799967945,0.7060121779699178,0.1367744938848034,0.507223986320001,0.2696530479110931,0.1747875671338051,-1.189240785409476,1.0,1.7518622400321182,0.19999999999999996,2.4967473483269007,3007615710,10
S2,owl_standard,500,nan,nan,1.0,0.5283281451114237,0.0289957434341086,0.3176074544443595,0.2986791683928979,0.8033252420992493,0.625197547922485,0.6259759892385566,0.17812769417676427,0.528,0.33736305715296133,0.31975,nan,nan,nan,0.19999999999999996,,417585214,11
S2,owl_clipped,500,nan,nan,0.01,0.538208950914937,0.01911493763059524,0.36027109170240446,0.33968602876387083,0.8045968420890521,0.6231602786021643,0.6241235287535633,0.1814365634868881,0.49,0.3702787009936477,0.32975,nan,nan,nan,0.19999999999999996,,417585214,11
S2,owl_robust_map,500,nan,nan,1.0,0.5517946646543611,0.005529223891171164,0.29840545834978877,0.2840247874840734,0.7622872452941332,0.6427540342284673,0.6433044677033024,0.11953321106566603,0.484,0.24696944435054863,0.16345,nan,nan,nan,0.19999999999999996,,417585214,11
S2,oracle_true_owl,500,nan,nan,0.1,0.5573238885455323,0.0,0.3251091752628731,0.30976148546899257,0.7684039627784182,0.6474210013549849,0.6480127918991024,0.12098296142343344,0.47,0.25741055622007003,0.17965,nan,nan,nan,0.19999999999999996,,417585214,11
S2,pac_nominal_gibbs,500,0.3,nan,nan,0.5307650586643896,0.026558829881142665,0.36310970676709825,0.3489262538617293,0.7816575598764773,0.614964825349668,0.6157630513216853,0.16669273452680933,0.5073021289668301,0.32858670407375296,0.2971554610742835,nan,nan,nan,0.19999999999999996,1.116070183158681,417585214,11
S2,pac_robust_gibbs,500,0.3,0.2,nan,0.5337525777319819,0.02357131081355035,0.3571452367716155,0.3447340648607936,0.7611238387653477,0.6151156250851404,0.6158056478453406,0.14600821368020747,0.5000472265074941,0.2919888481333646,0.24629448672255894,0.346193926423158,1.0,0.18755865130882393,0.19999999999999996,0.8332130474253839,417585214,11
S2,pac_robust_gibbs,500,0.3,0.1,nan,0.5337525777319819,0.02357131081355035,0.3571452367716155,0.3447340648607936,0.7611238387653477,0.6151156250851404,0.6158056478453406,0.14600821368020747,0.5000472265074941,0.2919888481333646,0.24629448672255894,0.3230890204044931,1.0,0.21066355732748882,0.19999999999999996,0.8332130474253839,417585214,11
S2,pac_robust_gibbs,500,0.3,0.05,nan,0.5337525777319819,0.02357131081355035,0.3571452367716155,0.3447340648607936,0.7611238387653477,0.6151156250851404,0.6158056478453406,0.14600821368020747,0.5000472265074941,0.2919888481333646,0.24629448672255894,0.29998411438582834,1.0,0.2337684633461536,0.19999999999999996,0.8332130474253839,417585214,11
S2,pac_nominal_gibbs,500,1.0,nan,nan,0.5330117902764485,0.02431209826908376,0.3530243529531268,0.33471437460555276,0.8032755427481373,0.6242537537617263,0.6251148529701801,0.17902178898641105,0.5100568423851184,0.35098399650766754,0.3227730681520355,nan,nan,nan,0.19999999999999996,2.118072465967882,417585214,11
S2,pac_robust_gibbs,500,1.0,0.2,nan,0.5469287678864803,0.010395120659052015,0.31757736373927126,0.3053533701210906,0.7704175822904288,0.6379158074669239,0.6385312136183342,0.1325017748235049,0.49077776244685584,0.2699832489615957,0.1986820492732824,-0.023069958115769174,1.0,0.5699987260022494,0.19999999999999996,1.9891386458352274,417585214,11
S2,pac_robust_gibbs,500,1.0,0.1,nan,0.5469287678864803,0.010395120659052015,0.31757736373927126,0.3053533701210906,0.7704175822904288,0.6379158074669239,0.6385312136183342,0.1325017748235049,0.49077776244685584,0.2699832489615957,0.1986820492732824,-0.030001429921368672,1.0,0.5769301978078489,0.19999999999999996,1.9891386458352274,417585214,11
S2,pac_robust_gibbs,500,1.0,0.05,nan,0.5469287678864803,0.010395120659052015,0.31757736373927126,0.3053533701210906,0.7704175822904288,0.6379158074669239,0.6385312136183342,0.1325017748235049,0.49077776244685584,0.2699832489615957,0.1986820492732824,-0.03693290172696817,1.0,0.5838616696134484,0.19999999999999996,1.9891386458352274,417585214,11
S2,pac_nominal_gibbs,500,3.0,nan,nan,0.5335627999726279,0.023761088572904376,0.3566588838341703,0.3369157925612631,0.8039987543548989,0.6241182427593291,0.6249945909370288,0.17988051159556973,0.5078683330494635,0.3541872959778527,0.32504740466007864,nan,nan,nan,0.19999999999999996,2.2130986763857967,417585214,11
S2,pac_robust_gibbs,500,3.0,0.2,nan,0.5516482587032586,0.005675629842273655,0.2995100858636369,0.2846672607894111,0.7625800100909812,0.6426245501367495,0.6431769832589478,0.11995545995423176,0.4842332562626423,0.2477224734212986,0.1645792615232693,-1.2467232632535699,1.0,1.7983715219568284,0.19999999999999996,2.6949061046616345,417585214,11
S2,pac_robust_gibbs,500,3.0,0.1,nan,0.5516482587032586,0.005675629842273655,0.2995100858636369,0.2846672607894111,0.7625800100909812,0.6426245501367495,0.6431769832589478,0.11995545995423176,0.4842332562626423,0.2477224734212986,0.1645792615232693,-1.2490337538554361,1.0,1.8006820125586946,0.19999999999999996,2.6949061046616345,417585214,11
S2,pac_robust_gibbs,500,3.0,0.05,nan,0.5516482587032586,0.005675629842273655,0.2995100858636369,0.2846672607894111,0.7625800100909812,0.6426245501367495,0.6431769832589478,0.11995545995423176,0.4842332562626423,0.2477224734212986,0.1645792615232693,-1.2513442444573029,1.0,1.8029925031605614,0.19999999999999996,2.6949061046616345,417585214,11
S2,owl_standard,500,nan,nan,0.1,0.566251042307866,0.01423942076113105,0.39561556048344443,0.3762402525666685,0.7951163832410568,0.6514275248210848,0.6519232771472373,0.143688858419972,0.46,0.3123670835216769,0.23355,nan,nan,nan,0.19999999999999996,,1341604508,12
S2,owl_clipped,500,nan,nan,0.1,0.566251042307866,0.01423942076113105,0.39561556048344443,0.3762402525666685,0.7951163832410568,0.6514275248210848,0.6519232771472373,0.143688858419972,0.46,0.3123670835216769,0.23355,nan,nan,nan,0.19999999999999996,,1341604508,12
S2,owl_robust_map,500,nan,nan,0.001,0.5824479515640227,-0.001957488495025639,0.37304564829417347,0.35472940062842245,0.7766440686102566,0.6864883897144505,0.6865159943111047,0.09015567889580617,0.436,0.20677908003625173,0.09885,nan,nan,nan,0.19999999999999996,,1341604508,12
S2,oracle_true_owl,500,nan,nan,0.1,0.5804904630689971,0.0,0.3661080387364788,0.3475379007786545,0.7683919108373171,0.6793049642649894,0.6793325688616437,0.08908694657232749,0.438,0.20339485518796138,0.0979,nan,nan,nan,0.19999999999999996,,1341604508,12
