scenario,n_train,eta,delta,n_rep,coverage_mean,coverage_std,emp_robust_value_mean,emp_robust_value_std,gap_mean,gap_std,lcb_mean,lcb_std,true_value_mean,true_value_std
S5,500,3.0,0.1,80,1.0,0.0,0.6383840911923417,0.06739204812222949,7.446083314114986,0.05207003723561505,-6.9206521321144265,0.06446597249146468,0.5254311820005613,0.01772062609779681
S5,500,3.0,0.05,80,1.0,0.0,0.6383840911923417,0.06739204812222949,7.455325276522453,0.05207003723561508,-6.929894094521892,0.06446597249146468,0.5254311820005613,0.01772062609779681
S5,1000,0.3,0.2,80,1.0,0.0,0.5681125361021027,0.04282530314657445,0.8265504592517019,0.03183761365458259,-0.303905878562929,0.039365108226424236,0.522644580688773,0.00990864992885162
S5,1000,0.3,0.1,80,1.0,0.0,0.5681125361021027,0.04282530314657445,0.8727602712890314,0.03183761365458258,-0.3501156906002587,0.039365108226424236,0.522644580688773,0.00990864992885162
S5,1000,0.3,0.05,80,1.0,0.0,0.5681125361021027,0.04282530314657445,0.9189700833263611,0.03183761365458258,-0.39632550263758837,0.03936510822642423,0.522644580688773,0.00990864992885162
S5,1000,1.0,0.2,80,1.0,0.0,0.6061909146324681,0.04874658229914928,2.4924385471295714,0.03551475932576939,-1.9533453280681747,0.04453669385471991,0.539093219061397,0.015570269285639074
S5,1000,1.0,0.1,80,1.0,0.0,0.6061909146324681,0.04874658229914928,2.5063014907407704,0.035514759325769515,-1.967208271679374,0.04453669385472001,0.539093219061397,0.015570269285639074
S5,1000,1.0,0.05,80,1.0,0.0,0.6061909146324681,0.04874658229914928,2.52016443435197,0.03551475932576941,-1.9810712152905725,0.044536693854719915,0.539093219061397,0.015570269285639074
S5,1000,3.0,0.2,80,1.0,0.0,0.6239991667408811,0.04717595711964998,7.45522947423836,0.038947480906374565,-6.904929660951889,0.04653759786278502,0.5502998132864697,0.018814314186370876
S5,1000,3.0,0.1,80,1.0,0.0,0.6239991667408811,0.04717595711964998,7.459850455442092,0.038947480906374565,-6.909550642155622,0.04653759786278499,0.5502998132864697,0.018814314186370876
S5,1000,3.0,0.05,80,1.0,0.0,0.6239991667408811,0.04717595711964998,7.464471436645826,0.03894748090637466,-6.914171623359354,0.046537597862785114,0.5502998132864697,0.018814314186370876
S6_under,200,0.3,0.2,80,1.0,0.0,0.6694749599373433,0.048673717164727244,0.19270472944803782,0.03874247756701115,0.3214486485331304,0.04405617536132321,0.5141533779811682,0.009367549432644073
S6_under,200,0.3,0.1,80,1.0,0.0,0.6694749599373433,0.048673717164727244,0.2504669944947,0.03874247756701115,0.2636863834864682,0.04405617536132321,0.5141533779811682,0.009367549432644073
S6_under,200,0.3,0.05,80,1.0,0.0,0.6694749599373433,0.048673717164727244,0.3082292595413621,0.03874247756701115,0.20592411843980613,0.0440561753613232,0.5141533779811682,0.009367549432644073
S6_under,200,1.0,0.2,80,1.0,0.0,0.7263501341888954,0.05450097100652469,0.49999904664419087,0.04442389260927776,0.020830751440227648,0.050209064809972954,0.5208297980844185,0.013930319619276137
S6_under,200,1.0,0.1,80,1.0,0.0,0.7263501341888954,0.05450097100652469,0.5173277261581896,0.04442389260927775,0.003502071926229,0.050209064809972954,0.5208297980844185,0.013930319619276137
S6_under,200,1.0,0.05,80,1.0,0.0,0.7263501341888954,0.05450097100652469,0.5346564056721882,0.044423892609277746,-0.013826607587769612,0.05020906480997294,0.5208297980844185,0.013930319619276137
S6_under,200,3.0,0.2,80,1.0,0.0,0.7439250585432955,0.051547884335713584,1.6902991070576534,0.04653714934605487,-1.1669441737758532,0.051641700951748415,0.5233549332817999,0.016194742599903476
S6_under,200,3.0,0.1,80,1.0,0.0,0.7439250585432955,0.051547884335713584,1.6960753335623195,0.04653714934605489,-1.1727204002805194,0.051641700951748415,0.5233549332817999,0.016194742599903476
S6_under,200,3.0,0.05,80,1.0,0.0,0.7439250585432955,0.051547884335713584,1.701851560066985,0.04653714934605488,-1.1784966267851855,0.05164170095174841,0.5233549332817999,0.016194742599903476
S6_under,500,0.3,0.2,80,1.0,0.0,0.651554690454387,0.03579422589956616,0.14493689787013356,0.023295740344872595,0.38250395715677277,0.030300401728444223,0.5274408550269063,0.011994804309539255
